usage_id,job_id,asset_id,equipment_type,usage_date,site_name,hours_worked,rain_flag,float_required,operator_name
USE00340,JOB0010,EX003,26T Excavator,2026-06-12,Broadmeadows,11.5,False,False,William Jones
USE00348,JOB0010,EX005,50T Excavator,2026-06-12,Broadmeadows,9.0,False,False,Lucas Wilson
USE00332,JOB0010,GR001,Grader 12M,2026-06-12,Broadmeadows,9.5,False,False,Thomas Brown
USE00709,JOB0022,BC001,Bobcat+8T Tipper,2026-06-12,Geelong,9.0,False,False,Lachlan Martin
USE00754,JOB0022,DZ001,Dozer D6,2026-06-12,Geelong,9.0,False,True,William Jones
USE00739,JOB0022,EX001,13T Excavator,2026-06-12,Geelong,10.5,False,False,Noah Williams
USE00724,JOB0022,LD001,Loader 3m,2026-06-12,Geelong,10.5,False,False,Noah Williams
USE00357,JOB0010,CP001,Compactor 815F,2026-06-13,Broadmeadows,7.5,False,False,Henry Johnson
USE00325,JOB0010,DZ001,Dozer D6,2026-06-13,Broadmeadows,9.5,False,True,William Jones
USE00341,JOB0010,EX003,26T Excavator,2026-06-13,Broadmeadows,9.5,False,False,William Jones
USE00349,JOB0010,EX005,50T Excavator,2026-06-13,Broadmeadows,9.5,False,False,Lucas Wilson
USE00333,JOB0010,GR001,Grader 12M,2026-06-13,Broadmeadows,10.5,False,False,Thomas Brown
USE00710,JOB0022,BC001,Bobcat+8T Tipper,2026-06-13,Geelong,8.5,False,False,Lachlan Martin
USE00755,JOB0022,DZ001,Dozer D6,2026-06-13,Geelong,9.5,True,True,William Jones
USE00740,JOB0022,EX001,13T Excavator,2026-06-13,Geelong,9.5,False,False,Noah Williams
USE00725,JOB0022,LD001,Loader 3m,2026-06-13,Geelong,9.5,False,False,Noah Williams
USE00358,JOB0010,CP001,Compactor 815F,2026-06-15,Broadmeadows,10.0,False,False,Henry Johnson
USE00326,JOB0010,DZ001,Dozer D6,2026-06-15,Broadmeadows,10.0,False,True,William Jones
USE00342,JOB0010,EX003,26T Excavator,2026-06-15,Broadmeadows,11.0,False,False,William Jones
USE00350,JOB0010,EX005,50T Excavator,2026-06-15,Broadmeadows,10.5,False,False,Lucas Wilson
USE00334,JOB0010,GR001,Grader 12M,2026-06-15,Broadmeadows,9.0,False,False,Thomas Brown
USE00711,JOB0022,BC001,Bobcat+8T Tipper,2026-06-15,Geelong,9.5,False,False,Lachlan Martin
USE00756,JOB0022,DZ001,Dozer D6,2026-06-15,Geelong,10.0,False,True,William Jones
USE00741,JOB0022,EX001,13T Excavator,2026-06-15,Geelong,8.0,False,False,Noah Williams
USE00726,JOB0022,LD001,Loader 3m,2026-06-15,Geelong,8.0,False,False,Noah Williams
USE00359,JOB0010,CP001,Compactor 815F,2026-06-16,Broadmeadows,9.0,True,False,Henry Johnson
USE00327,JOB0010,DZ001,Dozer D6,2026-06-16,Broadmeadows,8.0,False,True,William Jones
USE00343,JOB0010,EX003,26T Excavator,2026-06-16,Broadmeadows,7.5,False,False,William Jones
USE00351,JOB0010,EX005,50T Excavator,2026-06-16,Broadmeadows,10.0,False,False,Lucas Wilson
USE00335,JOB0010,GR001,Grader 12M,2026-06-16,Broadmeadows,8.0,True,False,Thomas Brown
USE00712,JOB0022,BC001,Bobcat+8T Tipper,2026-06-16,Geelong,7.5,False,False,Lachlan Martin
USE00757,JOB0022,DZ001,Dozer D6,2026-06-16,Geelong,10.5,False,True,William Jones
USE00742,JOB0022,EX001,13T Excavator,2026-06-16,Geelong,9.0,False,False,Noah Williams
USE00727,JOB0022,LD001,Loader 3m,2026-06-16,Geelong,8.5,False,False,Noah Williams
USE00713,JOB0022,BC001,Bobcat+8T Tipper,2026-06-17,Geelong,8.5,False,False,Lachlan Martin
USE00758,JOB0022,DZ001,Dozer D6,2026-06-17,Geelong,8.0,False,False,William Jones
USE00743,JOB0022,EX001,13T Excavator,2026-06-17,Geelong,10.0,False,False,Noah Williams
USE00728,JOB0022,LD001,Loader 3m,2026-06-17,Geelong,6.5,False,False,Noah Williams
USE00714,JOB0022,BC001,Bobcat+8T Tipper,2026-06-18,Geelong,11.0,False,False,Lachlan Martin
USE00759,JOB0022,DZ001,Dozer D6,2026-06-18,Geelong,9.0,False,False,William Jones
USE00744,JOB0022,EX001,13T Excavator,2026-06-18,Geelong,8.0,False,False,Noah Williams
USE00729,JOB0022,LD001,Loader 3m,2026-06-18,Geelong,9.5,True,False,Noah Williams
USE00715,JOB0022,BC001,Bobcat+8T Tipper,2026-06-19,Geelong,10.5,False,False,Lachlan Martin
USE00760,JOB0022,DZ001,Dozer D6,2026-06-19,Geelong,7.0,False,False,William Jones
USE00745,JOB0022,EX001,13T Excavator,2026-06-19,Geelong,8.5,False,False,Noah Williams
USE00730,JOB0022,LD001,Loader 3m,2026-06-19,Geelong,8.0,False,False,Noah Williams
USE00716,JOB0022,BC001,Bobcat+8T Tipper,2026-06-20,Geelong,12.0,False,False,Lachlan Martin
USE00761,JOB0022,DZ001,Dozer D6,2026-06-20,Geelong,7.0,False,False,William Jones
USE00746,JOB0022,EX001,13T Excavator,2026-06-20,Geelong,10.0,False,False,Noah Williams
USE00731,JOB0022,LD001,Loader 3m,2026-06-20,Geelong,9.5,False,False,Noah Williams
USE00717,JOB0022,BC001,Bobcat+8T Tipper,2026-06-22,Geelong,9.0,False,False,Lachlan Martin
USE00762,JOB0022,DZ001,Dozer D6,2026-06-22,Geelong,7.5,False,False,William Jones
USE00747,JOB0022,EX001,13T Excavator,2026-06-22,Geelong,9.5,False,False,Noah Williams
USE00732,JOB0022,LD001,Loader 3m,2026-06-22,Geelong,7.5,False,False,Noah Williams
USE00718,JOB0022,BC001,Bobcat+8T Tipper,2026-06-23,Geelong,9.0,False,False,Lachlan Martin
USE00763,JOB0022,DZ001,Dozer D6,2026-06-23,Geelong,7.0,False,False,William Jones
USE00748,JOB0022,EX001,13T Excavator,2026-06-23,Geelong,10.5,False,False,Noah Williams
USE00733,JOB0022,LD001,Loader 3m,2026-06-23,Geelong,10.5,False,False,Noah Williams
USE00719,JOB0022,BC001,Bobcat+8T Tipper,2026-06-24,Geelong,7.5,False,False,Lachlan Martin
USE00764,JOB0022,DZ001,Dozer D6,2026-06-24,Geelong,8.5,False,False,William Jones
USE00749,JOB0022,EX001,13T Excavator,2026-06-24,Geelong,8.5,False,False,Noah Williams
USE00734,JOB0022,LD001,Loader 3m,2026-06-24,Geelong,9.0,False,False,Noah Williams
